station_id,station_name,date,air_temp,average_wave_period,dominant_wave_period,wave_height
51000h,Northern Hawaii One,2012-11-24,23.6125,8.767083333333334,11.817916666666667,2.1508333333333334
51000h,Northern Hawaii One,2012-11-25,23.645833333333332,8.14,10.853333333333333,2.111666666666667
51000h,Northern Hawaii One,2012-11-26,22.933333333333334,6.7075,8.882083333333334,2.5625
51000h,Northern Hawaii One,2012-11-27,22.3875,7.772083333333333,11.55,3.038333333333333
51000h,Northern Hawaii One,2012-11-28,22.5375,7.9591666666666665,10.910416666666666,2.5258333333333334
51000h,Northern Hawaii One,2012-11-29,22.1375,8.214583333333334,11.309166666666666,2.098333333333333
51000h,Northern Hawaii One,2012-11-30,22.90833333333333,10.778333333333332,14.425,2.8483333333333336
51000h,Northern Hawaii One,2012-12-01,23.141666666666666,10.077083333333334,12.829166666666666,2.2516666666666665
51000h,Northern Hawaii One,2012-12-02,23.383333333333333,8.016666666666666,12.0525,1.4854166666666666
51000h,Northern Hawaii One,2012-12-03,24.204166666666666,7.09625,13.28375,2.4320833333333334
51000h,Northern Hawaii One,2012-12-04,23.9,8.097083333333334,11.944166666666666,2.645
51000h,Northern Hawaii One,2012-12-05,23.895833333333332,7.3625,10.858333333333334,2.2266666666666666
51000h,Northern Hawaii One,2012-12-06,23.908333333333335,6.074583333333333,9.532083333333333,1.9604166666666667
51000h,Northern Hawaii One,2012-12-07,23.766666666666666,10.415,15.2325,6.332916666666667
51000h,Northern Hawaii One,2012-12-08,23.720833333333335,6.423333333333333,11.8175,2.2291666666666665
51000h,Northern Hawaii One,2012-12-09,23.770833333333332,7.00625,14.307083333333333,2.8024999999999998
51000h,Northern Hawaii One,2012-12-10,23.558333333333334,6.632916666666667,9.243333333333334,2.8566666666666665
51000h,Northern Hawaii One,2012-12-11,22.675,6.73,9.172083333333333,3.1029166666666668
51000h,Northern Hawaii One,2012-12-12,22.795833333333334,6.675833333333333,9.285833333333333,3.1170833333333334
51000h,Northern Hawaii One,2012-12-13,22.879166666666666,6.860833333333334,9.520416666666666,3.42875
51000h,Northern Hawaii One,2012-12-14,22.708333333333332,7.02625,9.736666666666666,3.5633333333333335
51000h,Northern Hawaii One,2012-12-15,22.675,6.899166666666667,9.32375,3.2470833333333333
51000h,Northern Hawaii One,2012-12-16,22.991666666666667,6.554583333333333,8.698333333333334,3.0233333333333334
51000h,Northern Hawaii One,2012-12-17,22.845833333333335,6.537083333333333,8.72,3.235
51000h,Northern Hawaii One,2012-12-18,22.508333333333333,6.832916666666667,8.81,3.5570833333333334
51000h,Northern Hawaii One,2012-12-19,22.333333333333332,7.1570833333333335,9.582916666666666,3.7583333333333333
51000h,Northern Hawaii One,2012-12-20,22.104166666666668,6.932916666666666,9.513333333333334,3.32125
51000h,Northern Hawaii One,2012-12-21,21.829166666666666,6.805416666666667,9.4225,3.1558333333333333
51000h,Northern Hawaii One,2012-12-22,22.083333333333332,9.2,16.355833333333333,3.9404166666666667
51000h,Northern Hawaii One,2012-12-23,22.458333333333332,8.005833333333333,13.8525,3.1554166666666665
51000h,Northern Hawaii One,2012-12-24,22.945833333333333,6.36625,10.709583333333333,2.08
51000h,Northern Hawaii One,2012-12-25,23.125,7.415416666666667,12.841666666666667,2.526666666666667
51000h,Northern Hawaii One,2012-12-26,22.883333333333333,8.250833333333333,14.344166666666666,3.10875
51000h,Northern Hawaii One,2012-12-27,22.658333333333335,6.497916666666667,10.801666666666666,2.30125
51000h,Northern Hawaii One,2012-12-28,22.779166666666665,7.667083333333333,16.403333333333332,3.12125
51000h,Northern Hawaii One,2012-12-29,22.870833333333334,7.525416666666667,12.797916666666666,2.4829166666666667
51000h,Northern Hawaii One,2012-12-30,22.795833333333334,8.6475,15.379583333333334,2.6683333333333334
51000h,Northern Hawaii One,2012-12-31,23.25,10.062083333333334,15.262916666666667,4.03125
51000h,Northern Hawaii One,2013-01-01,22.4375,9.95875,15.3325,4.20125
51000h,Northern Hawaii One,2013-01-02,21.6,8.1975,13.327083333333333,3.8379166666666666
51000h,Northern Hawaii One,2013-01-03,22.054166666666667,8.885,13.249583333333334,3.442083333333333
51000h,Northern Hawaii One,2013-01-04,21.995833333333334,6.724166666666667,10.619166666666667,2.86875
51000h,Northern Hawaii One,2013-01-05,22.65,7.167916666666667,9.164166666666667,4.102916666666666
51000h,Northern Hawaii One,2013-01-06,22.616666666666667,11.428333333333333,13.662083333333333,8.34375
51000h,Northern Hawaii One,2013-01-07,22.575,7.477916666666666,10.532083333333334,3.674166666666667
51000h,Northern Hawaii One,2013-01-08,22.429166666666667,7.193333333333333,10.659166666666668,3.1887499999999998
51000h,Northern Hawaii One,2013-01-09,22.479166666666668,7.357083333333334,10.591666666666667,3.3083333333333336
51000h,Northern Hawaii One,2013-01-10,22.4125,6.92375,10.209583333333333,3.14625
51000h,Northern Hawaii One,2013-01-11,22,7.653333333333333,10.525833333333333,4.32625
51000h,Northern Hawaii One,2013-01-12,22.275,8.37625,11.691666666666666,4.83
51000h,Northern Hawaii One,2013-01-13,22.625,8.125833333333333,11.553749999999999,4.460416666666666
51000h,Northern Hawaii One,2013-01-14,23.020833333333332,7.769583333333333,11.300833333333333,3.89
51000h,Northern Hawaii One,2013-01-15,21.9875,8.0825,11.1525,3.408333333333333
51000h,Northern Hawaii One,2013-01-16,22.054166666666667,8.275833333333333,12.358333333333333,2.9654166666666666
51000h,Northern Hawaii One,2013-01-17,20.8625,8.685416666666667,12.577083333333333,2.77625
51000h,Northern Hawaii One,2013-01-18,21.229166666666668,10.319583333333334,18.340416666666666,3.13625
51000h,Northern Hawaii One,2013-01-19,21.479166666666668,9.686666666666667,17.83875,4.132083333333333
51000h,Northern Hawaii One,2013-01-20,20.766666666666666,9.115833333333333,14.675416666666667,5.423333333333333
51000h,Northern Hawaii One,2013-01-21,21.254166666666666,8.987083333333333,14.5575,3.6175
51000h,Northern Hawaii One,2013-01-22,21.7375,10.037083333333333,16.17875,3.685
51000h,Northern Hawaii One,2013-01-23,21.766666666666666,7.922083333333333,13.016666666666666,3.0995833333333334
51000h,Northern Hawaii One,2013-01-24,21.8875,6.315833333333334,9.595416666666667,2.265833333333333
51000h,Northern Hawaii One,2013-01-25,22.1875,10.225416666666666,18.238333333333333,6.419583333333334
51000h,Northern Hawaii One,2013-01-26,21.933333333333334,6.8025,13.720416666666667,2.5029166666666667
51000h,Northern Hawaii One,2013-01-27,22.1625,5.9975000000000005,10.357916666666666,2.3291666666666666
51000h,Northern Hawaii One,2013-01-28,21.366666666666667,6.715833333333333,10.598333333333333,2.6704166666666667
51000h,Northern Hawaii One,2013-01-29,21.995833333333334,9.660833333333333,15.164166666666667,4.100833333333333
51000h,Northern Hawaii One,2013-01-30,21.85,8.38125,12.345416666666667,3.0991666666666666
51000h,Northern Hawaii One,2013-01-31,21.941666666666666,7.934583333333333,9.79375,2.38625
51000h,Northern Hawaii One,2013-02-01,21.84166666666667,9.417083333333334,16.193333333333335,3.5658333333333334
51000h,Northern Hawaii One,2013-02-02,21.254166666666666,7.61,14.204583333333334,3.27625
51000h,Northern Hawaii One,2013-02-03,20.77916666666667,6.839583333333334,11.724583333333333,2.3379166666666666
51000h,Northern Hawaii One,2013-02-04,21.375,6.3566666666666665,10.50125,2.1366666666666667
51000h,Northern Hawaii One,2013-02-05,21.416666666666668,6.267916666666666,8.1775,2.5658333333333334
51000h,Northern Hawaii One,2013-02-06,21.254166666666666,7.06625,11.579583333333334,2.82875
51000h,Northern Hawaii One,2013-02-07,21.558333333333334,6.83,9.634166666666667,2.7795833333333335
51000h,Northern Hawaii One,2013-02-08,21.895833333333332,6.9904166666666665,10.527916666666666,2.142916666666667
51000h,Northern Hawaii One,2013-02-09,21.854166666666668,10.44875,16.949166666666667,3.1425
51000h,Northern Hawaii One,2013-02-10,21.941666666666666,9.985,15.685,3.4258333333333333
51000h,Northern Hawaii One,2013-02-11,21.183333333333334,7.93125,13.8225,3.2224999999999997
51000h,Northern Hawaii One,2013-02-12,20.220833333333335,6.789166666666667,12.12625,2.3841666666666668
51000h,Northern Hawaii One,2013-02-13,20.429166666666667,7.089166666666666,14.76875,2.1033333333333335
51000h,Northern Hawaii One,2013-02-14,20.233333333333334,7.78,14.156666666666666,2.037916666666667
51000h,Northern Hawaii One,2013-02-15,21.266666666666666,7.075833333333334,12.741666666666667,2.3045833333333334
51000h,Northern Hawaii One,2013-02-16,21.245833333333334,7.480833333333333,13.425416666666667,3.425
51000h,Northern Hawaii One,2013-02-17,20.958333333333332,7.020833333333333,10.669583333333334,3.4370833333333333
51000h,Northern Hawaii One,2013-02-18,21.004166666666666,7.820416666666667,14.201666666666666,4.237916666666667
51000h,Northern Hawaii One,2013-02-19,21.129166666666666,7.064583333333333,9.985416666666666,3.3441666666666667
51000h,Northern Hawaii One,2013-02-20,21.2,6.599583333333333,9.151666666666667,3.0637499999999998
51000h,Northern Hawaii One,2013-02-21,21.225,6.555833333333333,9.393333333333333,3.0108333333333333
51000h,Northern Hawaii One,2013-02-22,21.416666666666668,6.744166666666667,9.280416666666667,3.2045833333333333
51000h,Northern Hawaii One,2013-02-23,21.691666666666666,7.095833333333333,9.770416666666666,3.7329166666666667
51000h,Northern Hawaii One,2013-02-24,21.154166666666665,6.8825,9.995833333333334,3.0408333333333335
51000h,Northern Hawaii One,2013-02-25,21.033333333333335,6.66875,9.475416666666666,2.5191666666666666
51000h,Northern Hawaii One,2013-02-26,21.308333333333334,7.037916666666667,12.11375,2.8858333333333333
51000h,Northern Hawaii One,2013-02-27,21.529166666666665,6.535833333333334,9.279583333333333,2.8408333333333333
51000h,Northern Hawaii One,2013-02-28,21.583333333333332,7.034583333333333,11.557916666666667,2.62375
51000h,Northern Hawaii One,2013-03-01,21.379166666666666,11.562916666666666,19.880416666666665,6.944166666666667
51000h,Northern Hawaii One,2013-03-02,21.070833333333333,7.202916666666667,13.494166666666667,3.2720833333333332
51000h,Northern Hawaii One,2013-03-03,20.754166666666666,7.116666666666667,10.882916666666667,2.7333333333333334
51000h,Northern Hawaii One,2013-03-04,20.620833333333334,6.559583333333333,11.175833333333333,2.1241666666666665
51000h,Northern Hawaii One,2013-03-05,20.658333333333335,9.1033333333333335,16.429166666666667,3.22125
51000h,Northern Hawaii One,2013-03-06,21.09166666666667,7.63125,13.182083333333333,2.4254166666666666
51000h,Northern Hawaii One,2013-03-07,20.929166666666667,7.48375,15.734583333333333,2.1525
51000h,Northern Hawaii One,2013-03-08,21.375,6.484166666666667,14.81,1.8479166666666667
51000h,Northern Hawaii One,2013-03-09,22.379166666666666,6.18,13.344999999999999,2.0654166666666667
51000h,Northern Hawaii One,2013-03-10,22.42608695652174,6.698695652173913,12.057391304347826,2.648695652173913
51000h,Northern Hawaii One,2013-03-11,21.325,8.92875,13.44125,3.509583333333333
51000h,Northern Hawaii One,2013-03-12,21.608333333333334,8.589166666666667,11.456249999999999,2.8454166666666665
51000h,Northern Hawaii One,2013-03-13,21.3,8.342916666666667,14.018333333333334,2.26
51000h,Northern Hawaii One,2013-03-14,21.0875,9.209583333333333,15.24125,2.274166666666667
51000h,Northern Hawaii One,2013-03-15,21.104166666666668,10.778333333333332,15.555833333333332,5.99625
51000h,Northern Hawaii One,2013-03-16,21.041666666666668,6.167916666666667,9.904583333333333,1.9158333333333333
51000h,Northern Hawaii One,2013-03-17,20.8,7.94,11.592083333333333,3.0933333333333333
51000h,Northern Hawaii One,2013-03-18,20.416666666666668,8.25125,11.252916666666666,2.8129166666666667
51000h,Northern Hawaii One,2013-03-19,20.966666666666665,7.74375,10.218333333333334,2.2625
51000h,Northern Hawaii One,2013-03-20,21.775,7.137083333333333,9.725833333333334,1.5466666666666666
51000h,Northern Hawaii One,2013-03-21,22.341666666666665,7.971666666666667,16.482916666666668,2.0841666666666665
51000h,Northern Hawaii One,2013-03-22,22.475,8.877083333333333,14.951666666666666,3.0629166666666667
51000h,Northern Hawaii One,2013-03-23,21.791666666666668,11.221666666666668,16.425,6.4158333333333335
51000h,Northern Hawaii One,2013-03-24,21.316666666666666,6.6379166666666665,10.724166666666667,1.86625
51000h,Northern Hawaii One,2013-03-25,21.141666666666666,6.27875,13.974583333333333,1.98
51000h,Northern Hawaii One,2013-03-26,21.620833333333334,7.738333333333333,16.322916666666668,2.2370833333333335
51000h,Northern Hawaii One,2013-03-27,20.75,6.508333333333334,11.822916666666666,2.20375
51000h,Northern Hawaii One,2013-03-28,21.22083333333333,5.640833333333333,7.39875,1.8791666666666667
51000h,Northern Hawaii One,2013-03-29,21.083333333333332,5.689166666666667,7.354583333333333,1.8283333333333334
51000h,Northern Hawaii One,2013-03-30,21.054166666666667,7.4158333333333335,14.393333333333334,1.6029166666666668
51000h,Northern Hawaii One,2013-03-31,20.666666666666668,8.295,15.087083333333334,2.6166666666666667
51000h,Northern Hawaii One,2013-04-01,20.1875,8.43625,12.877083333333333,4.11875
51000h,Northern Hawaii One,2013-04-02,20.245833333333334,7.802083333333333,12.17375,3.25875
51000h,Northern Hawaii One,2013-04-03,20.7875,7.442916666666667,10.2675,2.02375
51000h,Northern Hawaii One,2013-04-04,21.583333333333332,7.648333333333333,11.638333333333334,1.49125
51000h,Northern Hawaii One,2013-04-05,22.045833333333334,12.221666666666668,17.515416666666667,3.00625
51000h,Northern Hawaii One,2013-04-06,22.325,10.04875,15.442916666666667,3.2620833333333334
51000h,Northern Hawaii One,2013-04-07,22.625,7.068333333333333,13.715833333333332,2.485
51000h,Northern Hawaii One,2013-04-08,22.4375,7.660833333333334,13.872083333333334,2.390833333333333
51000h,Northern Hawaii One,2013-04-09,22.358333333333334,8.154166666666667,13.414166666666667,2.5170833333333333
51000h,Northern Hawaii One,2013-04-10,22.775,6.89625,10.485,2.18
51000h,Northern Hawaii One,2013-04-11,22.670833333333334,6.277083333333334,9.821666666666667,2.3979166666666667
51000h,Northern Hawaii One,2013-04-12,22.725,6.354583333333333,9.015416666666667,2.497916666666667
51000h,Northern Hawaii One,2013-04-13,22.8375,6.2404166666666665,9.260833333333334,2.319166666666667
51000h,Northern Hawaii One,2013-04-14,22.058333333333334,6.7683333333333335,10.06,2.569583333333333
51000h,Northern Hawaii One,2013-04-15,21.970833333333335,7.11375,9.1025,1.9275
51000h,Northern Hawaii One,2013-04-16,22.479166666666668,6.675,8.53875,1.4754166666666666
51000h,Northern Hawaii One,2013-04-17,22.6875,6.310416666666667,8.403333333333334,1.305
51000h,Northern Hawaii One,2013-04-18,22.791666666666668,6.410416666666666,11.398333333333333,1.8954166666666667
51000h,Northern Hawaii One,2013-04-19,22.2875,6.77875,10.175833333333333,2.2929166666666667
51000h,Northern Hawaii One,2013-04-20,22.483333333333334,6.247083333333333,8.498333333333333,1.9575
51000h,Northern Hawaii One,2013-04-21,22.545833333333334,5.989166666666667,8.610833333333334,1.9537499999999999
51000h,Northern Hawaii One,2013-04-22,20.954166666666666,6.437916666666666,8.348333333333333,1.7820833333333332
51000h,Northern Hawaii One,2013-04-23,19.141666666666666,6.90375,8.485,1.6258333333333335
51000h,Northern Hawaii One,2013-04-24,21.579166666666666,7.652083333333334,9.889583333333333,1.925
51000h,Northern Hawaii One,2013-04-25,21.929166666666667,8.26125,11.968333333333334,2.2270833333333333
51000h,Northern Hawaii One,2013-04-26,22.2,6.974583333333333,10.395833333333334,1.5704166666666666
51000h,Northern Hawaii One,2013-04-27,22.75,5.971666666666667,11.60375,1.70625
51000h,Northern Hawaii One,2013-04-28,22.883333333333333,6.325833333333334,10.75,2.3766666666666665
51000h,Northern Hawaii One,2013-04-29,23.033333333333335,5.96625,8.51375,2.20375
51000h,Northern Hawaii One,2013-04-30,22.120833333333334,5.763333333333334,6.837083333333333,2.0025
51000h,Northern Hawaii One,2013-05-01,22.566666666666666,5.664583333333334,7.064583333333333,1.5558333333333334
51000h,Northern Hawaii One,2013-05-02,22.558333333333334,5.62375,7.995,1.6516666666666666
51000h,Northern Hawaii One,2013-05-03,22.558333333333334,5.617083333333333,7.8025,1.71875
51000h,Northern Hawaii One,2013-05-04,21.229166666666668,9.70375,11.598333333333333,5.755
51000h,Northern Hawaii One,2013-05-05,20.9625,5.912916666666667,7.9350000000000005,1.905
51000h,Northern Hawaii One,2013-05-06,21.6625,5.9425,8.2283333333333335,1.9012499999999999
51000h,Northern Hawaii One,2013-05-07,21.254166666666666,6.064166666666667,9.37,1.6958333333333333
51000h,Northern Hawaii One,2013-05-08,20.254166666666666,5.735416666666667,9.4275,1.3775
51000h,Northern Hawaii One,2013-05-09,19.96666666666667,9.845416666666667,11.812916666666666,5.733333333333333
51000h,Northern Hawaii One,2013-05-10,19.933333333333334,6.559583333333333,9.96,2.4295833333333334
51000h,Northern Hawaii One,2013-05-11,19.7,7.16125,10.5275,2.4870833333333335
51000h,Northern Hawaii One,2013-05-12,19.779166666666665,6.607083333333334,10.49625,2.075833333333333
51000h,Northern Hawaii One,2013-05-13,20.729166666666668,5.841666666666667,9.204583333333334,1.6275
51000h,Northern Hawaii One,2013-05-14,21.483333333333334,6.024583333333333,7.992916666666667,1.6170833333333334
51000h,Northern Hawaii One,2013-05-15,21.366666666666667,5.86875,8.885833333333334,1.56875
51000h,Northern Hawaii One,2013-05-16,22.075,6.023333333333333,9.144166666666667,1.6370833333333334
51000h,Northern Hawaii One,2013-05-17,22.2625,6.399583333333333,8.767916666666666,1.4804166666666667
51000h,Northern Hawaii One,2013-05-18,21.1125,7.3825,11.892916666666666,1.58
51000h,Northern Hawaii One,2013-05-19,19.920833333333334,6.969166666666666,9.4125,1.9208333333333334
51000h,Northern Hawaii One,2013-05-20,20.695833333333333,6.751666666666667,8.598333333333333,2.245416666666667
51000h,Northern Hawaii One,2013-05-21,21.179166666666667,10.560833333333333,12.01125,6.314583333333333
51000h,Northern Hawaii One,2013-05-22,22.0625,8.10625,13.56375,2.4054166666666665
51000h,Northern Hawaii One,2013-05-23,22.2,8.309166666666666,13.2175,2.2720833333333332
51000h,Northern Hawaii One,2013-05-24,22.4625,6.96,9.362916666666667,2.027083333333333
51000h,Northern Hawaii One,2013-05-25,22.4,6.069583333333333,8.565416666666666,1.8291666666666666
51000h,Northern Hawaii One,2013-05-26,21.870833333333334,6.28875,8.4675,1.5570833333333334
51000h,Northern Hawaii One,2013-05-27,21.670833333333334,6.03875,8.162083333333333,1.3495833333333334
51000h,Northern Hawaii One,2013-05-28,21.695833333333333,6.0575,7.997916666666667,1.26875
51000h,Northern Hawaii One,2013-05-29,21.5,5.9575,7.949583333333334,1.30875
51000h,Northern Hawaii One,2013-05-30,22.633333333333333,6.0320833333333335,8.150416666666667,1.28125
51000h,Northern Hawaii One,2013-05-31,22.9375,6.091666666666667,9.075416666666667,1.4224999999999999
51000h,Northern Hawaii One,2013-06-01,22.883333333333333,5.235416666666667,8.476666666666667,1.3441666666666667
51000h,Northern Hawaii One,2013-06-02,22.7625,5.989583333333333,8.374583333333334,1.3645833333333333
51000h,Northern Hawaii One,2013-06-03,22.5875,7.64375,10.983333333333333,1.9441666666666666
51000h,Northern Hawaii One,2013-06-04,22.675,7.531666666666666,10.549583333333333,1.8825
51000h,Northern Hawaii One,2013-06-05,23.0125,6.7475,9.492083333333333,1.5416666666666667
51000h,Northern Hawaii One,2013-06-06,23.204166666666666,7.439583333333333,14.925,1.4070833333333332
51000h,Northern Hawaii One,2013-06-07,22.84166666666667,7.745833333333334,11.025416666666667,1.63375
51000h,Northern Hawaii One,2013-06-08,22.733333333333334,6.846666666666667,10.16125,1.5233333333333334
51000h,Northern Hawaii One,2013-06-09,22.766666666666666,9.94375,11.8,5.734583333333333
51000h,Northern Hawaii One,2013-06-10,22.704166666666666,5.577083333333333,7.16375,1.59375
51000h,Northern Hawaii One,2013-06-11,22.395833333333332,9.266666666666667,10.696666666666667,5.610416666666667
51000h,Northern Hawaii One,2013-06-12,22.1875,6.109166666666667,8.107083333333334,1.88125
51000h,Northern Hawaii One,2013-06-13,22.258333333333333,10.131666666666666,12.53125,5.814166666666667
51000h,Northern Hawaii One,2013-06-14,21.929166666666667,5.6475,7.809583333333333,1.7033333333333334
51000h,Northern Hawaii One,2013-06-15,21.954166666666666,5.705,7.652083333333334,1.6154166666666667
51000h,Northern Hawaii One,2013-06-16,21.8625,5.835,8.025833333333333,1.2795833333333333
51000h,Northern Hawaii One,2013-06-17,22.28333333333333,5.497083333333333,7.765416666666667,1.1320833333333333
51000h,Northern Hawaii One,2013-06-18,22.170833333333334,5.490833333333334,8.225833333333334,1.07125
51000h,Northern Hawaii One,2013-06-19,22.233333333333334,5.76,8.13,1.2633333333333334
51000h,Northern Hawaii One,2013-06-20,22.791666666666668,6.24375,10.476666666666667,1.44125
51000h,Northern Hawaii One,2013-06-21,23.0375,6.279166666666667,8.445,1.4395833333333332
51000h,Northern Hawaii One,2013-06-22,23.183333333333334,10.195,12.051666666666666,5.346666666666667
51000h,Northern Hawaii One,2013-06-23,23.391666666666666,26.06625,27.765416666666667,21.65625
51000h,Northern Hawaii One,2013-06-24,22.879166666666666,8.951666666666666,13.899166666666666,2.135
51000h,Northern Hawaii One,2013-06-25,22.691666666666666,8.014583333333334,12.321666666666665,2.1504166666666666
51000h,Northern Hawaii One,2013-06-26,22.933333333333334,7.284166666666667,10.858333333333334,1.8283333333333334
51000h,Northern Hawaii One,2013-06-27,23.016666666666666,9.898333333333333,12.276250000000001,5.81375
51000h,Northern Hawaii One,2013-06-28,21.745833333333334,6.005833333333333,8.163333333333334,1.9758333333333333
51000h,Northern Hawaii One,2013-06-29,21.920833333333334,5.67875,11.08375,1.52875
51000h,Northern Hawaii One,2013-06-30,21.730434782608697,6.409130434782608,13.634782608695652,1.3408695652173912
51000h,Northern Hawaii One,2013-07-01,22.1375,5.8429166666666665,9.210833333333333,1.6875
51000h,Northern Hawaii One,2013-07-02,22.229166666666668,5.609583333333333,7.375,1.85625
51000h,Northern Hawaii One,2013-07-03,22.35,5.593333333333334,9.017916666666666,1.61625
51000h,Northern Hawaii One,2013-07-04,21.75,5.667083333333333,7.97375,1.67125
51000h,Northern Hawaii One,2013-07-05,22.658333333333335,6.06375,9.025833333333333,1.6841666666666666
51000h,Northern Hawaii One,2013-07-06,22.766666666666666,6.09875,8.51125,1.4125
51000h,Northern Hawaii One,2013-07-07,23.054166666666667,6.079166666666667,8.93625,1.13125
51000h,Northern Hawaii One,2013-07-08,23.558333333333334,10.0175,12.130416666666667,5.14375
51000h,Northern Hawaii One,2013-07-09,23.741666666666667,5.414583333333334,7.030833333333334,1.7358333333333333
51000h,Northern Hawaii One,2013-07-10,23.370833333333334,5.725,6.917916666666667,1.8120833333333333
51000h,Northern Hawaii One,2013-07-11,23.004166666666666,5.786666666666667,7.33,1.9091666666666667
51000h,Northern Hawaii One,2013-07-12,23.108333333333334,5.8879166666666665,7.241666666666666,1.5416666666666667
51000h,Northern Hawaii One,2013-07-13,23.120833333333334,6.066666666666666,7.6987499999999995,1.2920833333333333
51000h,Northern Hawaii One,2013-07-14,23.4125,5.753333333333333,11.744583333333333,1.2416666666666667
51000h,Northern Hawaii One,2013-07-15,23.841666666666665,5.1275,8.881666666666666,1.375
51000h,Northern Hawaii One,2013-07-16,23.754166666666666,5.2491666666666665,6.317083333333334,1.53375
51000h,Northern Hawaii One,2013-07-17,23.3625,5.255416666666667,6.75,1.4979166666666666
51000h,Northern Hawaii One,2013-07-18,23.354166666666668,9.347916666666666,10.759583333333333,5.575
51000h,Northern Hawaii One,2013-07-19,23.179166666666667,5.84875,8.013333333333334,1.5195833333333333
51000h,Northern Hawaii One,2013-07-20,23.27916666666667,6.162083333333333,8.574166666666667,1.2408333333333332
51000h,Northern Hawaii One,2013-07-21,22.8875,18.16583333333333,19.6875,13.455416666666666
51000h,Northern Hawaii One,2013-07-22,23.004166666666666,22.048333333333332,23.466666666666665,17.6925
51000h,Northern Hawaii One,2013-07-23,23.879166666666666,6.0225,10.001666666666667,1.2579166666666666
51000h,Northern Hawaii One,2013-07-24,22.920833333333334,5.504166666666666,8.286249999999999,1.3808333333333334
51000h,Northern Hawaii One,2013-07-25,23.875,10.029583333333333,14.364166666666666,5.424166666666666
51000h,Northern Hawaii One,2013-07-26,24.375,10.43125,17.25958333333333,5.196666666666666
51000h,Northern Hawaii One,2013-07-27,24.095833333333335,5.783333333333333,13.131666666666666,1.04375
51000h,Northern Hawaii One,2013-07-28,24.208333333333332,5.906666666666666,11.875416666666666,1.0204166666666667
51000h,Northern Hawaii One,2013-07-29,24.35,10.405416666666667,15.635833333333332,5.215416666666667
51000h,Northern Hawaii One,2013-07-30,24.829166666666666,7.995416666666667,11.3075,1.7391666666666667
51000h,Northern Hawaii One,2013-07-31,24.683333333333334,10.64,13.7,5.85375
51000h,Northern Hawaii One,2013-08-01,24.7,7.0600000000000005,10.6025,1.5458333333333334
51000h,Northern Hawaii One,2013-08-02,24.508333333333333,6.65,9.064583333333333,1.5504166666666668
51000h,Northern Hawaii One,2013-08-03,24.354166666666668,6.465,9.275416666666667,1.5779166666666666
51000h,Northern Hawaii One,2013-08-04,23.966666666666665,6.532916666666667,8.798333333333334,1.4270833333333333
51000h,Northern Hawaii One,2013-08-05,24.5125,6.312083333333334,8.206666666666667,1.2654166666666666
51000h,Northern Hawaii One,2013-08-06,24.854166666666668,6.66125,8.935416666666667,1.24125
51000h,Northern Hawaii One,2013-08-07,25.0375,6.80125,9.13875,1.12375
51000h,Northern Hawaii One,2013-08-08,24.908695652173915,7.306086956521739,10.104347826086956,1.271304347826087
51000h,Northern Hawaii One,2013-08-09,24.808333333333334,7.67875,10.9,1.6033333333333333
51000h,Northern Hawaii One,2013-08-10,24.970833333333335,15.407083333333333,18.3725,9.609166666666667
51000h,Northern Hawaii One,2013-08-11,25.041666666666668,11.188333333333333,13.583333333333334,5.42375
51000h,Northern Hawaii One,2013-08-12,25.445833333333333,18.14666666666667,20.105,13.376666666666667
51000h,Northern Hawaii One,2013-08-13,24.724999999999998,17.355416666666667,19.272083333333335,13.687916666666666
51000h,Northern Hawaii One,2013-08-14,24.8875,5.60125,7.675416666666667,1.4016666666666666
51000h,Northern Hawaii One,2013-08-15,24.8,10.005416666666667,12.057916666666667,5.37125
51000h,Northern Hawaii One,2013-08-16,24.654166666666665,6.542083333333333,9.26375,1.3
51000h,Northern Hawaii One,2013-08-17,24.854166666666668,5.36875,7.985416666666667,1.5291666666666666
51000h,Northern Hawaii One,2013-08-18,24.541666666666668,5.278333333333333,6.929583333333333,1.3587500000000001
51000h,Northern Hawaii One,2013-08-19,25.129166666666666,5.479583333333333,8.8,1.2229166666666667
51000h,Northern Hawaii One,2013-08-20,25.395833333333332,6.045833333333333,9.172083333333333,1.1791666666666667
51000h,Northern Hawaii One,2013-08-21,24.895833333333332,6.4775,8.96875,1.31375
51000h,Northern Hawaii One,2013-08-22,25.44782608695652,10.062173913043479,11.950869565217392,5.485652173913043
51000h,Northern Hawaii One,2013-08-23,25.360869565217392,6.4247826086956525,8.720869565217392,1.0247826086956522
51000h,Northern Hawaii One,2013-08-24,25.45,6.7404166666666665,8.792916666666667,0.9475
51000h,Northern Hawaii One,2013-08-25,25.4625,6.809583333333333,9.05375,0.8325
51000h,Northern Hawaii One,2013-08-26,24.929166666666667,5.122083333333333,7.67,0.9120833333333334
51000h,Northern Hawaii One,2013-08-27,24.520833333333332,5.198333333333333,7.642083333333334,1.4345833333333333
51000h,Northern Hawaii One,2013-08-28,24.470833333333335,5.932916666666666,8.17,2.01375
51000h,Northern Hawaii One,2013-08-29,23.804166666666667,6.56625,8.83375,1.9125
51000h,Northern Hawaii One,2013-08-30,24.829166666666666,7.424166666666666,9.202083333333333,1.67375
51000h,Northern Hawaii One,2013-08-31,25,10.843333333333334,13.687083333333334,5.224583333333333
51000h,Northern Hawaii One,2013-09-01,24.8625,7.2058333333333335,12.897916666666665,1.0416666666666667
